F,F,F,E,W
E,E,L
F,W
F,F,F,W
F,E,L
F,F,W
F,F,F,F,W
E,L
F
F,F,E,F,E,W
F,F,W
F,W
F,F,F,W
F,F,F,F,W
E,F,E,F,F,W
F,F,W
F,F,W
F,F,W
F,W
F,F,W
F,W
F,F,W
F,E,E,L
F,F
F,F,F,F
F,F,F,F,W
F,F,F,W
F,F,F,F,W
F,F,F,W
F,F,W
F,W
E,L
F,F,F,F,W
F,F,F,F,W
F,W
F,W
F,F,W
F,F,W
F,W
F,F,E,E,F,W
F,W
E,L
F,F,F,W
F,F,F,F,W
F,F,F,W
F,W
E,F,W
F,F,F,W
F,F,F,W
W
F,W
F,W
F,F,F,W
F,F,F,F,W
F,W
E,E,L
F,F,W
W
F,F,W
F,W
E,E,L
F,W
F,W
F,F,F,W
W
W
F,F,F,W
F,F,W
F,W
F,F,F,W
W
F,F,F,W
F,W
F,W
F,F,F,F,F,W
F,F,F,F,W
W
F,W
F,F,F,F,W
F,F,F,W
X,E,L
F,F,W
W
F,F,W
F,F,F
F,F,W
F,F,F,F,W
F,W
F,W
F,F,F,F,W
F,E,E,L
E,L
F,F,F,W
F
F,W
F,F,W
F,F,F,W
F,F,F
E,E,L
F,F,W
F,F,W
F,W
F,F,W
W
F,F,F,W
F,W
F,W
F,F,F,F,W
F,F,F,F,W
E,L
F,W
F,W
F,F,W
X,W
F,F,W
F,W
F,W
F
F,F,W
F,E,L
E,L
F,F,F,F,W
F,F,F,F,F,W
F,W
F,F,F,F,W
F,F,F,W
F,F,F,F,W
F,F,W
F,F,F,W
F,F,F,F,W
F,F,W
F,F,F,W
F,F,F,W
W
F,W
E,F,F,F,F,W
F,W
F,F,W
F,F,F,F,W
F,F,F,F,W
F
F,F,F,F
F,F,F,F,W
F,F,F,F,W
F,F,F,W
F,F,W
F,W
F,F,W
F,W
E,L
F,F,W
E,E,L
F,F,W
E,E,L
F,W
F,F,F,W
F,W
F,F,F,W
F,F,W
W
F,F,W
F,F,W
W
F,F,F,F,W
F,F,W
E,E,L
F,F,W
F
F,F,E,W
W
F,F,W
F,E,W
F,F,F,F,W
F,F,F,W
F,F,F,F,W
W
F,F,W
F,F
F,F,F,W
F,W
F,F,W
W
F,F,W
F,F,F,F,F,W
F,E,W
F,X,F,W
F,F,W
E,F,E,F,F,F
F
F,F
F,W
F,W
F,F
F,F,F,F,W
F,F,F,F,W
F,F
F,F,W
F,W
F
E,L
F,F,W
F,F,W
F,F,F,W
F,W
F,F,F,W
F,F,W
F,F,W
F,F,F,F,W
W
W
F,W
F,F,F,F,W
X,E,L
F,F,F,F
F,F,F,W
F,F,F,W
F,F,F,F,W
F,F,F,W
W
F,W
F,F,W
W
F,W
F,W
E,L
F,F,F,W
F,F,F,W
F,F,W
F,F,F,F,F,W
F,F,F,W
F,W
F,F,F,W
F,F,W
F,F,W
F,F,F,F,W
F,E,X,F,W
F,W
F,F,W
F,W
F,F,W
F,F,W
F,F,F,W
W
F,F,W
F,F,W
F,F,F,F,F,W
X,X,X,X,W
E,L
F,F,F,W
F,F,F,W
F,F,W
F
F,F,W
F,F,F,F,F,W
F,F,W
F,F,W
F,E,L
F,F,F,W
F,E,X,W
F,F,F,F,W
F,F,F,W
F,F,W
F,F,F,F,F,W
F,X,E,F,W
F,W
F,X,X,E,E,L
F,W
F,W
F,W
F,W
F,F,W
E,F,W
E,X,L
E,E,L
F,E,L
F,F,F,W
F,F,F,F,W
F,F
F,F,F,F,W
F,F,W
F,F,W
F,E,L
F,F,W
F,F,F,F,W
F,F,F,F,E,X,F,W
F,W
F
F,E,W
F,F,W
F,F,F,F,F,W
F,F,F,W
F,F,W
F,F,W
F,F,F,F,W
F,F,W
E,E,L
F,F,W
F,F,W
F,W
F,W
F,F,F,F,F,W
F,F,E,E,W
F,W
E,F,X,F,W
F,W
F,F,W
F,W
F,F
F,F
F,W
F,F,F,W
F,F,W
F,F,F,W
F,F,W
F,F,F,F,W
F,E,F,F,W
E,L
F,F,F,W
F,F,X,X
F,F,W
F,F,W
F
F,F,W
F,W
F,F,F,W
F,W
E,E,L
F,F,F,F,W
F,W
F,F,F,F,F,W
F,W
F,W
F,W
F,F,F,W
W
F,F,F,F,W
F,F,W
F,F,W
F,W
F,W
F,F,F,W
F,F,F,W
F,F,F,F,F,W
E,E,L
F
F,F,F,F,W
F,W
F,F,F,W
F,F,W
F,F,F,E,W
F,W
F,F,F,F,F,W
F,F,W
F,E,X,F,F,W
F,F,W
F,F,W
F,F,F,W
F,F,W
F,F,F,W
F,F,F,F,F,W
W
F,F,F,W
F
F,F
F,W
F,X,X
W
F,F,F,F,W
F,W
F,F,W
E,L
F,W
F,F,W
F,F,F,W
F,W
F,F,W
F,F,W
F,F,F,F,W
F,F,W
F,W
F,F,F,W
F,W
F,F
F,F,F,F,W
F,W
F,F,F,W
W
F,F,F,F,W
F,F,F,F,W
F,F,W
E,F,F,F,W
F,F,F,W
X,F,F,W
F,F
F,F,F,W
W
F,W
F,F
F,F,F,F,W
F,W
F,F,F,F,F,W
F,F,F,W
F,F,F,W
F,F
F,F,W
E,L
F,X,F,F,W
F,F,F,W
F,F,F
F,W
E,F,E,E,E,L
W
F,F,W
F,F,F,F,W
E,L
F,F,F,W
F,W
F,F,F,F,W
F,F,F,X,E,W
F,W
E,L
F,F
F,W
F,F,W
F,F,F,W
F,W
F,F,W
F,F,F,W
W
F,F,F,W
F,W
W
F,F,W
F,F,W
F,F,W
F,F,W
F,F,W
F,F,W
F,F,F,F,W
W
F,F,W
W
F,F,F,W
F,F
F,F,F,F,W
W
F,F,F,W
F,F,F,W
F,E,F,W
W
F,F,F,W
F,F,F,F,W
F,W
F,F,W
F,F,W
F,F,F,W
F,F,F,W
F,F
F,F,W
E,E,L
E,L
F,W
F,F,F,F,W
W
F,W
F,F,F,W
F,F,F,W
F,W
F,W
F,W
F,F,X,F,X,X,F
F,F,F,W
F,F,W
F,F,F,W
F,F,F,W
F,F,F,F,W
E,L
F,F,F,W
F,W
F,W
W
F,W
F,E,L
F,F,W
F,F,F,F,W
F,W
E,L
F,X,F,F,F,W
F,F,W
F,W
F,F
W
F,F
F,W
F,F,W
F,F,F
E,L
E,F,W
F,F,E,F,W
F,W
F,F,F
F,F,F,F,W
F,F,F,W
F,F,F,W
F,W
F,F,W
F,F,F,W
F,F,W
F,F,F,F,F,W
E,E,L
F,F,F,F,W
F,F,W
F,F,W
W
F,F,W
F,F,W
E,E,L
F,F
F,F,F,F,W
F,F,W
F,W
F,F,F,F,W
F,X,E,L
F,F,W
F,F,F,F,F,W
F,F,X,F,W
F,F,F,F
F,E,W
E,L
E,F,F,F,W
F,F,W
W
F,F,F,W
F,W
F,F,W
E,F,E,L
F,F,W
W
F,F,F,F,F,W
F,F,W
E,E,L
F,F,F,F,W
F,W
F,F,W
F,F,W
F,W
F,F,W
F,F,W
F,F,W
F,W
F,F,W
F,W
E,L
W
F,F,F,F,F,W
F,F,W
F,W
F,F,F,W
F,W
F,F,F,W
F,W
W
F,F,W
F,F,F,W
F,F,F,F,F,W
F,F,F,W
F,F,F,W
F,F,F,W
E,L
F,F,W
F,F,F,F,W
F,F,F,W
F,F,W
F,F
F,F,W
F,F,W
W
F,F,W
W
F,W
F,F,F,F,W
F,F,W
E,L
F,F,W
F,F,W
F,F,F,W
E,F,F,F,F,W
F,F,F,F,W
F,F,W
F,E,W
F,F,W
F,X,X
F,F,F,F,W
F,W
F,W
F,F,F,W
F,F,W
F,F,F,W
E,L
F,F,F,F,W
F,W
E,E,L
F,F,F
E,L
F,W
F,X,F,W
F,F,F,F,W
E,E,L
F,F,W
E,E,L
F,F,W
F,F
E,F,F,F,W
F,W
F,F,F,W
F,F,W
F,W
F,F,F,F,W
F,F,F,W
F,F,W
F,F,W
W
F,F,F,F,F
F,E,L
F,F,F,F,F,W
F,F,F,F,W
E,E,L
F,F,F,W
F,F,F
E,E,L
F,F,W
F,F,W
F,W
F,F,W
X,F,F,F,X,W
F,F,F,F,W
F,F,F,F,W
F,W
F,E,W
F,F,F,W
E,F,F,F,F,W
F,F,W
F,W
F,F,W
F,W
F,W
W
E,E,L
F,F,W
F,F,F,W
F,W
F,F,W
F,W
F,F,F
F,F,F
F,F,F,W
F,F,F,W
F,W
W
F,F,F,W
F,F
E,F,E,E,L
F,W
F,F,F,W
F,F,W
E,E,L
F
E,L
F,E,X,F,W
F,F
F,F,W
F,F,F,W
F,F,F,W
F,F,F,F,W
F
E,L
F,F,F
F,W
F,W
F,F,F,F,W
F,F,W
F,W
F,F,X,F,F,F
F,F,W
F,F,W
F,F,F,F,W
F,F,W
F,F,W
F,F,F,W
F,W
F,W
F,F,W
F,W
F,F,W
F,W
F,F,F,F,W
F,F,F,F,W
F,F,F,F,W
F,F,E,F,F,F,W
F,W
F,F,F,F,W
W
F,W
F,F,F,F,W
F,W
F,F
F,F,F,W
F,F,F,W
E,L
F,W
F,F,F,W
F,W
F,F,W

F,F,W
W
F,W
F,W
F,E,F,W
F,F,F,F,W
F,W
F,F,F,F,W
F,F,W
F,W
F,F,W
F,F,F,F,W
F,F,W
F,F,F,W
F,F,W
F,F,F,F,F,W
W
F,F,F,W
F,F,W
F,F,F,F,W
F,F,W
F,F,F,W
F,W
F,F,W
F,W
F,F,W
F,F,W
F,E,F,E,W
F,W
F,F,W
F,F,W
F,W
F,F,F,F,W
F,W
E,E,E,L
F,F,F,W
W
F,F,F,W
F,F,F,F,W
F,F,W
F,F,W
F,E,W
F,F,F,F,W
F,W
F,F,F,W
F,F,F,F,F,W
F,F,F,W
F,E,W
W
F,F,W
F
F,F,E,L
F,F,W
F,F,F,W
F,W
F,F
F,F
F
F,W
F,F,F,F,F,W
F,F,F,W
F,F,W
F,W
F,F,W
F,F,F,W
F,F,W
F,F,F,F,F,W
F,F,F,W
E,L
F,F,F,F,W
F,F,F,F,W
F,F,F,W
F,W
F,W
F,F,F,W
F,F,F,F,F
E,L
F,W
F,F,W
F,F,F,W
F,F,F,W
F,F,F,F,W
W
F,F,W
F,F,F,W
F,F,F,F,F,W
F,F,F,W
F,F,F,F,W
F,F,F,F,W
F,W
F,W
F,W
F,F,W
F,W
F,F,F,W
F,F,F,F,W
F,F,W
F,F,W
F,F,W
F,W
F,F,W
F,W
F,W
F,F,F,W
E,E,L
F,F,W
F,F,F,F,F,W
F,W
F,F,F,W
F,W
F,W
F
F,W
F,F,W
F,X,F,F,F,W
F
F,E,X,E,L
F,F,W
F,F,W
F,F,W
F,W
F,F,F,F,W
F,W
F,F,F,W

F,F,F,W
F,F,W
F
F,F,W
E,L
F,W
F,F,W
F,F,W
F,W
F,W
F,F,F,W
F,W
F,W
F,F,F,W
F,F,W
F,F,F,W
E,E,L
F,F,E,F,E,L
F,W
F,F,W
F,F,F,W
E,L
F,W
F,F,F,W
F,F,F,F,W
W
E,F,F,W
F,W
F,F,F,F,W
W
W
E,F,W
F,W
F,F,W
E,L
F,F,F,F,F,W
F,W
X,E,L
F
W
E,L
F,W
F,F,W
F,W
F,F,W
F,F,W
F,W
F,W
F,F,W
F,E,W
F,W
F,W
F,F,W
F,F,W
F,F,F,W
F,F,F,W
F,F,W
F,F,F,F,W
F
F,W
F,F,W
F,W
F,F,F,W
F,F,F,W
E,L
F,F,W
W
F,E,W
F,F,W
E,E,L
F,F,F,W
W
F,F,F,F,W
F,W
F,E,X,F,F,F,W
F,F,W
F,W
F,F,E,F,W
F,F,F,E,W
F,F,F,W
F,F,W
F,F,F
F,F,W
F,F,F,W
F,E,L
F,F,F
W
F,F,F,F,W
W
E,L
F,F,F,W
F,W
F,F,F,W
F,F,F,F,F,W
X,F,X,F,W
F,X,F,F,W
F,W
F,F,F,W
F,E,X,F
F,F
F,F,W
F,F,F
F,F,F,F,F,W
F,F,F,F,W
F,W
X,F,W
W
F,F
F,F,W
F,E,L
F,F,F,W
F,F,F,W
W
F,F,F,F,W
F
F,F,F,F,W
F,F,F
F,W
F,X,W
E,E,L
F,F,F,W
F,W
E,L
F,W
F,F,W
F,F,F,F,W
X,F,W
F,W
F,F,F,W
F,W
F,F,F,W
F,F,F,W
E,F,E,X,E,L
F
F,F,F,W
F,W
F,F,W
F,W
F,F,W
F
F,W
F,F,F,W
F,F,W
F,F,F,F
F
F,W
F,F,W
F,F,F,F,W
F,F,F,F,W
E,L
F,E,L
